328	3368
103	1405
312	2065
90	44
1345	322
20	523
54	919
144	2051
1386	460
1497	387
1382	2238
102	2713
1353	1555
157	1125
931	1115
267	225
51	3569
248	2010
130	2614
70	441
573	2283
641	181
570	3160
452	1507
293	152
374	1813
130	2962
963	1992
761	1958
360	1380
234	510
120	104
389	466
362	1344
745	51
130	361
643	1831
229	1770
152	2284
322	833
1046	1125
21	1082
251	2709
885	1044
822	39
1195	2552
573	3546
50	1405
1907	2366
477	1456
35	111
1011	2318
218	3106
215	1462
951	2933
1088	1695
20	2789
21	1367
173	2893
573	1025
1622	123
392	1495
437	288
265	3432
639	321
1654	3264
1032	2206
346	2830
41	1941
221	827
917	444
897	629
525	1054
374	7
1619	65
244	66
1539	577
378	1423
380	818
9	2881
1519	900
1113	526
477	452
471	2720
419	481
684	826
259	2542
221	1833
1515	767
466	647
371	567
653	289
660	2773
1138	298
248	2662
371	885
215	3426
1386	1536
471	880
198	3226
891	1779
704	526
279	1454
519	1950
363	2885
761	369
1095	773
663	3446
218	1251
35	88
986	105
49	639
1199	363
356	1121
35	543
244	564
1660	1108
862	2206
72	1730
235	540
1525	660
1325	301
786	1608
1462	845
467	3169
858	27
130	1873
1916	3287
970	113
670	609
44	2786
545	2924
267	774
275	234
661	117
1596	1746
144	51
24	122
1612	4
49	1493
899	181
244	2278
19	690
516	2195
333	1548
1651	615
216	512
799	1158
252	3056
446	1230
792	1116
1376	491
243	1828
20	630
812	1091
559	636
1838	1804
21	51
1357	519
1557	201
294	1243
403	3064
1354	2184
1795	1444
20	598
540	1087
985	1586
263	128
582	3342
257	392
644	309
89	1907
335	1117
1045	2319
343	679
28	1504
1424	124
1332	2168
961	57
616	567
596	501
643	261
147	352
1614	1718
65	116
672	478
1141	712
47	1190
289	344
1115	1128
102	1471
1546	301
586	95
519	980
120	942
263	717
344	3353
10	2241
1545	153
188	510
1134	501
1164	284
38	554
505	4
908	2945
1875	777
131	3530
93	949
1922	534
825	2878
755	92
906	2984
616	521
1532	865
910	24
1145	3372
525	812
966	752
62	2037
168	1780
21	1015
202	18
122	521
678	1797
908	392
247	217
1852	202
198	35
52	351
973	675
620	1137
24	1635
160	2603
142	616
70	442
904	698
1923	2558
233	481
799	288
21	2131
85	110
122	2533
579	2327
1314	1466
132	2110
1792	180
1085	44
904	2354
1581	429
142	759
12	686
1256	1129
640	603
1309	2196
268	2573
1296	248
89	2854
690	2672
582	3281
1321	626
1269	1308
303	265
323	2083
469	2016
136	3019
32	2074
265	344
490	726
1294	113
60	2099
519	246
453	1018
252	1844
896	2046
552	514
1011	297
380	647
130	580
525	1416
41	2108
1456	227
1171	1027
244	3237
1425	2357
1214	2474
858	1617
614	1428
305	1450
925	1802
1546	44
508	1481
110	110
248	1630
280	1135
1574	932
1850	25
1011	1686
673	2885
122	1910
279	1695
1752	377
1386	246
1784	44
1123	520
1000	301
965	1798
1533	431
301	2710
342	243
259	2660
1243	3005
530	641
484	2752
648	484
1016	566
1392	1235
1349	563
280	524
209	862
1440	1604
248	1482
1010	2295
836	421
134	488
835	2906
792	726
21	2683
1521	1892
418	715
1827	3157
555	271
477	3460
158	1998
438	2007
202	2047
279	213
1117	895
777	3282
1205	940
1552	1934
1087	2380
100	215
198	1393
130	2795
125	822
862	2827
573	2556
1205	113
763	2190
556	2900
139	518
319	2812
405	2285
160	991
684	3191
20	2154
573	1185
31	1949
477	216
799	2866
838	1321
65	338
210	201
445	777
1314	796
154	3250
202	316
868	2322
987	1394
