2.3125	1.25	1.625
2.090909090909091	1.7272727272727273	2.409090909090909
2.0	2.0	2.0
1.9411764705882353	1.5294117647058822	1.5294117647058822
3.0	3.0	3.0
3.0	3.1666666666666665	2.0
2.0	2.0	2.5
2.5714285714285716	1.7142857142857142	2.4285714285714284
2.1627906976744184	1.5348837209302326	2.3255813953488373
2.473684210526316	2.0789473684210527	2.3157894736842106
2.3333333333333335	1.6666666666666667	1.6666666666666667
2.6666666666666665	2.066666666666667	2.0
2.5	1.1666666666666667	2.8333333333333335
2.0	1.75	2.0
2.2	1.8	1.4
2.0	3.0	1.0
1.6666666666666667	1.6666666666666667	1.6666666666666667
2.5	2.0	3.0
2.5714285714285716	1.7142857142857142	1.2857142857142858
2.1578947368421053	1.631578947368421	2.1052631578947367
2.0458715596330275	1.7339449541284404	2.0275229357798166
2.4444444444444446	1.8981481481481481	2.0462962962962963
2.5	2.5	2.0
2.0	1.0	1.4
2.375	2.075	2.05
3.0	2.0	3.0
2.0	1.5	2.0
2.3333333333333335	2.6666666666666665	1.3333333333333333
1.7692307692307692	1.8461538461538463	2.3846153846153846
2.1666666666666665	1.3333333333333333	2.5
2.1578947368421053	2.263157894736842	2.263157894736842
2.4375	1.75	1.875
3.0	2.0	3.0
1.0	1.0	0.5
2.4615384615384617	1.9615384615384615	2.076923076923077
1.75	1.6666666666666667	1.75
2.6666666666666665	2.0	2.0
1.8571428571428572	1.1428571428571428	1.7142857142857142
2.0	1.875	1.5
2.0	1.25	2.5
1.0	1.0	3.0
2.6315789473684212	2.1578947368421053	2.1052631578947367
2.0	1.2307692307692308	2.3846153846153846
2.0	3.0	3.0
2.7	2.2	1.9
1.4545454545454546	2.272727272727273	2.1818181818181817
3.0	2.6666666666666665	2.6666666666666665
1.7142857142857142	2.0	2.142857142857143
2.24	1.88	2.08
2.3333333333333335	2.1666666666666665	2.5
2.75	1.25	2.0
1.2857142857142858	1.1428571428571428	2.5714285714285716
2.625	2.375	1.625
1.7	1.3	2.4
2.303030303030303	1.9090909090909092	2.0303030303030303
4.5	3.0	3.0
2.0	1.5	3.0
1.0	1.0	3.0
2.25	1.5	2.25
1.875	1.5	2.0625
2.3333333333333335	1.7777777777777777	2.3333333333333335
2.0	2.0	3.0
2.0	2.0	2.0
2.7083333333333335	1.8333333333333333	2.4583333333333335
